id;count;image_id;label;system:time_start;geometry;date;date_ymd;
000000000000000000bd;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.815606618200498 39.7655408097071, -6.815517499932603 39.7655408040606, -6.815517499932603 39.76581279394674, -6.815428300027097 39.7658127930603, -6.815428300027097 39.765901995474486, -6.815606618200498 39.76590200195361, -6.815606618200498 39.7655408097071));13.01.2025 11:30;13.01.2025;
0.00E+00;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8294432600762525 39.751441159800684, -6.829171269283075 39.751441129981686, -6.829171269283075 39.75161949503317, -6.829354041082932 39.751619534236845, -6.829354041082931 39.7515303126657, -6.8294432600762525 39.75153030322649, -6.8294432600762525 39.751441159800684));13.01.2025 11:30;13.01.2025;
0.00E+00;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.829889111542675 39.77344683191597, -6.829799973716304 39.7734468395459, -6.8297999737163035 39.77335764985622, -6.829710754234287 39.77335766221444, -6.829710754234287 39.773629612157414, -6.829889111542675 39.77362967035117, -6.829889111542675 39.77344683191597));13.01.2025 11:30;13.01.2025;
0.00E+00;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.829799973716304 39.80560586427113, -6.829710754234287 39.805605880484165, -6.829710754234287 39.805699480232875, -6.829532397414372 39.80569950763312, -6.829532397414371 39.80578865013876, -6.829710754234287 39.8057887009123, -6.829710754234288 39.80587784326629, -6.829799973716304 39.805877827020765, -6.829799973716304 39.80560586427113));13.01.2025 11:30;13.01.2025;
000000000000000000fc;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.833304817750763 39.81216514309031, -6.833215675249786 39.812165158297525, -6.833215675249785 39.812254369101574, -6.832943668702632 39.81225437144877, -6.832943668702631 39.812343503968556, -6.833304817750763 39.812343564546616, -6.833304817750763 39.81216514309031));13.01.2025 11:30;13.01.2025;
000000000000000000ff;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.833755193700953 39.79833304658801, -6.833665968801072 39.79833306535138, -6.833665968801071 39.79842221812239, -6.833483184901058 39.7984221980648, -6.833483184901058 39.79851142893156, -6.833572327768093 39.79851141512464, -6.833572327768091 39.798600567646396, -6.833665968801072 39.798600601477695, -6.833665968801072 39.79851144896721, -6.833755193700954 39.79851143018252, -6.833755193700953 39.79833304658801));13.01.2025 11:30;13.01.2025;
102;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.834201074683539 39.798243891441764, -6.833755193700953 39.798243893697446, -6.833755193700953 39.79833304658801, -6.834201074683538 39.79833304427892, -6.834201074683539 39.798243891441764));13.01.2025 11:30;13.01.2025;
0000000000000000011f;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.835998123743648 39.80174424349209, -6.835908895772058 39.8017442646025, -6.835908895772058 39.80165511695216, -6.835730603765867 39.80165507107739, -6.835730603765867 39.80183344449024, -6.835998123743649 39.80183346920107, -6.835998123743648 39.80174424349209));13.01.2025 11:30;13.01.2025;
128;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.836898834207178 39.788451682895285, -6.836626812282761 39.78845168625445, -6.836626812282762 39.788540853098986, -6.836720457705838 39.788540885429484, -6.836720457705839 39.78863005213258, -6.836898834207178 39.78863001638903, -6.836898834207178 39.788451682895285));13.01.2025 11:30;13.01.2025;
0000000000000000014b;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.844621998865848 39.735000403616304, -6.844532840884502 39.73500041937055, -6.844532840884502 39.73491125369147, -6.844354443491502 39.734911289773834, -6.844354443491502 39.73508962104496, -6.844621998865848 39.73508964743897, -6.844621998865848 39.735000403616304));13.01.2025 11:30;13.01.2025;
000000000000000001bc;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.883251209992925 39.74865420791395, -6.883072870500327 39.74865422626239, -6.883072870500327 39.74874336730189, -6.882890030056711 39.748743417709484, -6.882890030056711 39.74883255864121, -6.883161999263529 39.748832540614245, -6.883161999263529 39.74874339971531, -6.883251209992925 39.748743348931974, -6.883251209992925 39.74865420791395));13.01.2025 11:30;13.01.2025;
000000000000000001ce;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.9443364358845825 39.75763931255931, -6.944068882374149 39.757639293862326, -6.944068882374149 39.75772849267346, -6.9441580940636065 39.75772847125542, -6.9441580940636065 39.75781766992571, -6.944336435884582 39.75781763174198, -6.9443364358845825 39.75763931255931));13.01.2025 11:30;13.01.2025;
000000000000000001d8;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.994015283169584 39.81378383945808, -6.99392165887685 39.813783860363365, -6.993921658876851 39.81351183714442, -6.993832461775715 39.813511825325705, -6.993832461775716 39.81387303754699, -6.994015283169586 39.81387302840461, -6.994015283169584 39.81378383945808));13.01.2025 11:30;13.01.2025;
000000000000000001f8;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.396101302413494 39.58291390184396, -7.395650990731414 39.58291390638178, -7.395650990731414 39.583007536410896, -7.396101302413494 39.58300753181168, -7.396101302413494 39.58291390184396));13.01.2025 11:30;13.01.2025;
207;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.431132013171267 39.63825133919567, -7.430953693842413 39.63825132699625, -7.430953693842413 39.63852333294243, -7.431042894707391 39.63852333640173, -7.431042894707391 39.6384297169913, -7.431132013171267 39.63842972567262, -7.431132013171267 39.63825133919567));13.01.2025 11:30;13.01.2025;
211;5;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.4620336376887 39.60034454060568, -7.4618552380843095 39.60034449384395, -7.4618552380843095 39.60061202971349, -7.46194439655154 39.600612016559715, -7.46194439655154 39.60052289033505, -7.4620336376887 39.60052287180477, -7.4620336376887 39.60034454060568));13.01.2025 11:30;13.01.2025;
5;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.76574941738158 39.7596146749252, -6.76548185973962 39.759614706954274, -6.76548185973962 39.75970384609392, -6.765571072729781 39.75970388606949, -6.76557107272978 39.75979302506863, -6.76566028584282 39.759793064956526, -6.76566028584282 39.75970384770721, -6.76574941738158 39.75970389229397, -6.76574941738158 39.7596146749252));13.01.2025 11:30;13.01.2025;
0000000000000000000f;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.769526305429602 39.76841696020176, -6.769254320302894 39.76841694963207, -6.769254320302894 39.76850615374733, -6.769432675094905 39.76850615152401, -6.7694326750949045 39.76859527723895, -6.769526305429603 39.768595289988546, -6.769526305429602 39.76841696020176));13.01.2025 11:30;13.01.2025;
13;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.774016635217966 39.76787740179652, -6.773744631244822 39.76787740285545, -6.7737446312448215 39.76796660722459, -6.773927410598718 39.76796657443841, -6.773927410598718 39.76806023886322, -6.774016635217965 39.76806019229774, -6.774016635217966 39.76787740179652));13.01.2025 11:30;13.01.2025;
0000000000000000002a;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.784348320019748 39.76410498280463, -6.784165511290249 39.76410495484178, -6.784165511290249 39.76428337197696, -6.784348320019748 39.76428332164325, -6.784348320019748 39.76410498280463));13.01.2025 11:30;13.01.2025;
36;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.789378254603259 39.67319730281687, -6.789195349975682 39.67319726630749, -6.7891953499756825 39.67337563339905, -6.7893782546032595 39.673375669864754, -6.789378254603259 39.67319730281687));13.01.2025 11:30;13.01.2025;
42;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.7922498757882845 39.76060013739412, -6.792071539966997 39.76060017236198, -6.792071539966998 39.76078298021034, -6.7922498757882845 39.76078294519905, -6.7922498757882845 39.76060013739412));13.01.2025 11:30;13.01.2025;
0000000000000000004e;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.794497259696994 39.75431283183478, -6.7943189177023715 39.754312790925056, -6.7943189177023715 39.754495617008416, -6.794497259696994 39.75449565787447, -6.794497259696994 39.75431283183478));13.01.2025 11:30;13.01.2025;
51;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.794764773607394 39.761050482879035, -6.794675602181467 39.7610505417544, -6.794675602181468 39.76113967533395, -6.794497259696994 39.76113971461885, -6.794497259696994 39.761233308672644, -6.794764773607394 39.76123336698019, -6.794764773607394 39.761050482879035));13.01.2025 11:30;13.01.2025;
54;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.794947612193662 39.75692140912586, -6.794764773607394 39.75692139817138, -6.794764773607394 39.75709975547089, -6.794947612193661 39.75709976638177, -6.794947612193662 39.75692140912586));13.01.2025 11:30;13.01.2025;
55;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.795125955915076 39.754852341441435, -6.79503678399314 39.75485232163237, -6.79503678399314 39.754763178937054, -6.794947612193661 39.75476315904034, -6.794947612193662 39.754852380010256, -6.7948584405166415 39.75485236004722, -6.7948584405166415 39.754941502633876, -6.7951259559150765 39.75494156226009, -6.795125955915076 39.754852341441435));13.01.2025 11:30;13.01.2025;
58;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.798269691785215 39.832289099451636, -6.797912905827368 39.832289072374856, -6.797912905827369 39.83237825794884, -6.798269691785216 39.83237828498308, -6.798269691785215 39.832289099451636));13.01.2025 11:30;13.01.2025;
0000000000000000005f;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.799977468987269 39.759342635037974, -6.799705519647884 39.759342691805855, -6.799705519647884 39.75943628795731, -6.7998882904039615 39.759436294341064, -6.7998882904039615 39.75952550790893, -6.799977468987269 39.759525522970264, -6.799977468987269 39.759342635037974));13.01.2025 11:30;13.01.2025;
68;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.802670785272683 39.86588393592784, -6.802492420834289 39.865883935763705, -6.802492420834289 39.86606236349332, -6.802670785272682 39.86606236361494, -6.802670785272683 39.86588393592784));13.01.2025 11:30;13.01.2025;
89;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.80779427162074 39.86265110819763, -6.8074331006274305 39.86265114862154, -6.8074331006274305 39.86274028858165, -6.80779427162074 39.86274032623906, -6.80779427162074 39.86265110819763));13.01.2025 11:30;13.01.2025;
94;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.81057677799514 39.75709970379673, -6.810398391859666 39.75709976958667, -6.810398391859665 39.75727812263754, -6.8105767779951405 39.757278135064404, -6.81057677799514 39.75709970379673));13.01.2025 11:30;13.01.2025;
97;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.811205548061047 39.84683914418477, -6.810848772829357 39.84683916397071, -6.810848772829357 39.84692832669446, -6.8112055480610465 39.84692830686599, -6.811205548061047 39.84683914418477));13.01.2025 11:30;13.01.2025;
0000000000000000009b;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.811745047598241 39.84576451982307, -6.8115667400124496 39.84576452574256, -6.8115667400124496 39.845942854036515, -6.811745047598241 39.845942848074486, -6.811745047598241 39.84576451982307));13.01.2025 11:30;13.01.2025;
0000000000000000009c;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.811923437428286 39.84495296036571, -6.811745047598241 39.84495297120386, -6.811745047598241 39.845135756184504, -6.811923437428286 39.84513574530274, -6.811923437428286 39.84495296036571));13.01.2025 11:30;13.01.2025;
000000000000000000a7;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.812913338191393 39.841809320609485, -6.81273494564577 39.8418092542581, -6.8127349456457695 39.84198767201026, -6.812913338191393 39.8419876601684, -6.812913338191393 39.841809320609485));13.01.2025 11:30;13.01.2025;
000000000000000000c1;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.817225321529857 39.764377032416824, -6.817046917157413 39.7643770331748, -6.817046917157413 39.7645553634247, -6.817225321529857 39.764555362624094, -6.817225321529857 39.764377032416824));13.01.2025 11:30;13.01.2025;
000000000000000000c7;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.817853992349576 39.755302698642375, -6.8177648710028445 39.75530269371228, -6.817764871002844 39.75548105024049, -6.8176756680156565 39.755481050060695, -6.8176756680156565 39.75557026727087, -6.817853992349577 39.75557027233811, -6.817853992349576 39.755302698642375));13.01.2025 11:30;13.01.2025;
000000000000000000d2;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.821358847428701 39.76239714979907, -6.821265224093678 39.76239717848029, -6.821265224093678 39.762490767257646, -6.821086890410692 39.76249076973735, -6.821086890410692 39.76257997631953, -6.8213588474287 39.76257994511441, -6.821358847428701 39.76239714979907));13.01.2025 11:30;13.01.2025;
000000000000000000d6;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.824413331501428 39.751530356929635, -6.82423057357066 39.7515303089569, -6.82423057357066 39.751708674931265, -6.824413331501428 39.75170872286013, -6.824413331501428 39.751530356929635));13.01.2025 11:30;13.01.2025;
000000000000000000eb;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.830611541326635 39.75036203881628, -6.830428684219043 39.75036200634546, -6.830428684219043 39.750540374239925, -6.830611541326634 39.75054040666685, -6.830611541326635 39.75036203881628));13.01.2025 11:30;13.01.2025;
000000000000000000ee;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.831775345620276 39.749733345243484, -6.831418621160894 39.749733301840116, -6.831418621160894 39.74982252578288, -6.831775345620276 39.749822490876916, -6.831775345620276 39.749733345243484));13.01.2025 11:30;13.01.2025;
103;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.834111930956158 39.80336294520334, -6.833755193700953 39.803362935594684, -6.833755193700953 39.80345208100829, -6.834111930956159 39.80345209057421, -6.834111930956158 39.80336294520334));13.01.2025 11:30;13.01.2025;
118;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.835730603765867 39.74784706876297, -6.835552230462551 39.74784709273144, -6.835552230462551 39.74802546672504, -6.835730603765867 39.74802544271388, -6.835730603765867 39.74784706876297));13.01.2025 11:30;13.01.2025;
124;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.836720457705838 39.80084802247391, -6.836359289723821 39.800847968262886, -6.836359289723821 39.80093719523885, -6.836720457705838 39.800937171205916, -6.836720457705838 39.80084802247391));13.01.2025 11:30;13.01.2025;
0000000000000000014d;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.845072371229334 39.736708266160385, -6.844894054156951 39.73670829877882, -6.844894054156953 39.7368866246906, -6.845072371229335 39.73688667031111, -6.845072371229334 39.736708266160385));13.01.2025 11:30;13.01.2025;
174;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.857379471877923 39.77578334097904, -6.857201121165193 39.775783404218494, -6.857201121165193 39.775694221225194, -6.857111945991567 39.775694174487896, -6.857111945991567 39.77587254036596, -6.857379471877924 39.77587252382087, -6.857379471877923 39.77578334097904));13.01.2025 11:30;13.01.2025;
179;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.85782985050264 39.7730008947227, -6.857647080673395 39.77300090638323, -6.857647080673395 39.77317927999084, -6.857829850502639 39.773179268286405, -6.85782985050264 39.7730008947227));13.01.2025 11:30;13.01.2025;
194;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.865553038756097 39.77605535189885, -6.865374665717535 39.77605535110289, -6.8653746657175345 39.77623371393931, -6.865553038756097 39.77623371469235, -6.865553038756097 39.77605535189885));13.01.2025 11:30;13.01.2025;
0000000000000000019c;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.869508299637907 39.723861621171395, -6.869325415296858 39.72386156796, -6.869325415296859 39.72395082502803, -6.869236223566775 39.72395078250541, -6.869236223566775 39.724039961158816, -6.869419107658193 39.724039936188575, -6.869419107658193 39.723950757557155, -6.869508299637907 39.72395079992171, -6.869508299637907 39.723861621171395));13.01.2025 11:30;13.01.2025;
000000000000000001a1;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8701369838069715 39.770213931657274, -6.869864986946189 39.770213928058155, -6.869864986946189 39.77030311752199, -6.870047790969142 39.7703031631173, -6.870047790969143 39.770392352428956, -6.8701369838069715 39.77039231038933, -6.8701369838069715 39.770213931657274));13.01.2025 11:30;13.01.2025;
000000000000000001a3;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.870404563050897 39.76967444121267, -6.8702261767665425 39.76967436903136, -6.870226176766543 39.769852749315866, -6.870404563050897 39.769852743217186, -6.870404563050897 39.76967444121267));13.01.2025 11:30;13.01.2025;
000000000000000001a6;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.871751149723329 39.73185674065516, -6.8715728415934185 39.731856735079795, -6.8715728415934185 39.73203514697935, -6.871751149723329 39.73203515251172, -6.871751149723329 39.73185674065516));13.01.2025 11:30;13.01.2025;
000000000000000001b5;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.874988521106631 39.72646569477269, -6.874894820761128 39.72646568932344, -6.874894820761128 39.7265548636373, -6.874716504055383 39.72655486221607, -6.874716504055382 39.72664411471333, -6.874988521106632 39.7266440432481, -6.874988521106631 39.72646569477269));13.01.2025 11:30;13.01.2025;
000000000000000001db;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.054199746583392 39.7087675126459, -7.054021436182113 39.70876755262787, -7.054021436182113 39.708950371636455, -7.054199746583392 39.70895033160938, -7.054199746583392 39.7087675126459));13.01.2025 11:30;13.01.2025;
1.00E+08;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.208529214187941 39.622889737305194, -7.208440058384141 39.622889710969915, -7.208440058384141 39.622978915925586, -7.20835090269852 39.622978889524354, -7.20835090269852 39.623068094362395, -7.208440058384141 39.623068120752315, -7.208440058384141 39.62316171513311, -7.208529214187941 39.62316174143387, -7.208529214187941 39.622889737305194));13.01.2025 11:30;13.01.2025;
000000000000000001f6;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.340585511130435 39.74865420576735, -7.34022431859079 39.74865424231022, -7.34022431859079 39.748743404587046, -7.340585511130435 39.74874336799774, -7.340585511130435 39.74865420576735));13.01.2025 11:30;13.01.2025;
209;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.435626787104752 39.58498286386913, -7.435443999881929 39.58498289593997, -7.435443999881929 39.58516127841037, -7.435626787104752 39.58516124629187, -7.435626787104752 39.58498286386913));13.01.2025 11:30;13.01.2025;
214;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.487370253450157 39.70364851185562, -7.487098220009708 39.70364847636247, -7.487098220009708 39.70382689347177, -7.487187411183316 39.70382684487168, -7.487187411183316 39.70373771464657, -7.487370253450157 39.703737642186155, -7.487370253450157 39.70364851185562));13.01.2025 11:30;13.01.2025;
216;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.494553844392706 39.735450828814194, -7.494375443094627 39.73545079059787, -7.494375443094627 39.73562919154946, -7.494553844392706 39.735629151507126, -7.494553844392706 39.735450828814194));13.01.2025 11:30;13.01.2025;
0000000000000000021e;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.5362374729557455 39.66484095906216, -7.536148301043794 39.66484096160285, -7.536148301043794 39.66493014177502, -7.535965494851405 39.66493012354448, -7.535965494851405 39.665023766526474, -7.5362374729557455 39.66502378216672, -7.5362374729557455 39.66484095906216));13.01.2025 11:30;13.01.2025;
0000000000000000021f;4;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.549619272386812 39.71406944321453, -7.549530083238332 39.714069385683, -7.549530083238332 39.71398020031315, -7.549440894204675 39.713980220924874, -7.549440894204675 39.71424777668099, -7.549530083238332 39.7142477560339, -7.549530083238332 39.71415857092325, -7.549619272386812 39.71415862844287, -7.549619272386812 39.71406944321453));13.01.2025 11:30;13.01.2025;
4;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.765303515824523 39.75682776423506, -6.765214384899365 39.75682771892052, -6.765214384899365 39.75692140148774, -6.7651206791002245 39.75692138813778, -6.7651206791002245 39.757010531243864, -6.765303515824522 39.75701058987543, -6.765303515824523 39.75682776423506));13.01.2025 11:30;13.01.2025;
6;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.7661106015269565 39.75970387649542, -6.765843042393053 39.75970383123083, -6.765843042393053 39.75979304845849, -6.766110601526957 39.759793015430624, -6.7661106015269565 39.75970387649542));13.01.2025 11:30;13.01.2025;
0000000000000000000c;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.7687147653230735 39.76850610780626, -6.768625548003426 39.76850614984515, -6.768625548003426 39.768778143571765, -6.768714765323073 39.768778101500786, -6.7687147653230735 39.76850610780626));13.01.2025 11:30;13.01.2025;
22;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.781383074022619 39.76491208029338, -6.781111039144331 39.76491209967841, -6.781111039144331 39.765005689632304, -6.78138307402262 39.76500574846575, -6.781383074022619 39.76491208029338));13.01.2025 11:30;13.01.2025;
23;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.781650615595544 39.76500575635916, -6.78138307402262 39.76500574846575, -6.78138307402262 39.76509487786332, -6.781650615595543 39.765094885724935, -6.781650615595544 39.76500575635916));13.01.2025 11:30;13.01.2025;
27;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.782279350807712 39.76608040093298, -6.782011806641334 39.766080395051645, -6.782011806641334 39.766173983105496, -6.782279350807712 39.76617398895344, -6.782279350807712 39.76608040093298));13.01.2025 11:30;13.01.2025;
33;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.788566629465552 39.76230795403213, -6.788477466553451 39.76230800770495, -6.78847746655345 39.76239714019002, -6.788388303763852 39.76239711554141, -6.788388303763852 39.762490786689746, -6.788566629465552 39.762490835887604, -6.788566629465552 39.76230795403213));13.01.2025 11:30;13.01.2025;
40;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.791982290509856 39.761411674169274, -6.791714788064292 39.76141168697368, -6.791714788064292 39.76150089863529, -6.791982290509856 39.76150088579903, -6.791982290509856 39.761411674169274));13.01.2025 11:30;13.01.2025;
0000000000000000004b;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.793239803791373 39.75817883900249, -6.7929722144326625 39.758178858696766, -6.792972214432662 39.758267996662596, -6.793239803791372 39.75826805519624, -6.793239803791373 39.75817883900249));13.01.2025 11:30;13.01.2025;
56;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.79503678399314 39.75575313298017, -6.794947612193662 39.7557531132017, -6.794947612193662 39.75602061486688, -6.79503678399314 39.756020634613385, -6.79503678399314 39.75575313298017));13.01.2025 11:30;13.01.2025;
0000000000000000005e;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.799977468987269 39.67166782377336, -6.799705519647883 39.67166784872021, -6.799705519647884 39.671757033295656, -6.799977468987269 39.671757008316405, -6.799977468987269 39.67166782377336));13.01.2025 11:30;13.01.2025;
61;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.80078457751718 39.7598822439977, -6.8006953978258915 39.75988222967602, -6.8006953978258915 39.75997144249743, -6.80060621825702 39.75997142810939, -6.800606218257019 39.76006502318637, -6.800784577517181 39.76006505186307, -6.80078457751718 39.7598822439977));13.01.2025 11:30;13.01.2025;
62;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.800873757330892 39.7601542003629, -6.80060621825702 39.76015423575188, -6.80060621825702 39.76024336993085, -6.800873757330892 39.76024341276647, -6.800873757330892 39.7601542003629));13.01.2025 11:30;13.01.2025;
67;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8023140568855345 39.831388330869125, -6.8022248750947725 39.83138840456941, -6.8022248750947725 39.831299218060174, -6.80213127930486 39.83129915983271, -6.80213127930486 39.8314775327431, -6.8023140568855345 39.83147751723727, -6.8023140568855345 39.831388330869125));13.01.2025 11:30;13.01.2025;
69;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.802759967675492 39.85357686643127, -6.802670785272682 39.85357686499772, -6.802670785272683 39.853666018825045, -6.802581602992282 39.853666017325054, -6.802581602992282 39.85375970294389, -6.802759967675491 39.85375970584445, -6.802759967675492 39.85357686643127));13.01.2025 11:30;13.01.2025;
0000000000000000007e;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.806354014096475 39.860675747067155, -6.806086452457957 39.86067575439269, -6.806086452457957 39.860764897408984, -6.806354014096476 39.86076489005156, -6.806354014096475 39.860675747067155));13.01.2025 11:30;13.01.2025;
84;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.806982743320568 39.86265111303175, -6.806715179093841 39.86265112269406, -6.806715179093842 39.862740340864235, -6.806982743320568 39.862740331170016, -6.806982743320568 39.86265111303175));13.01.2025 11:30;13.01.2025;
98;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.81147754552554 39.76446621278823, -6.8112055480610465 39.76446614520423, -6.8112055480610465 39.76455535008687, -6.81147754552554 39.76455533938848, -6.81147754552554 39.76446621278823));13.01.2025 11:30;13.01.2025;
0000000000000000009f;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.812373828961333 39.766352339029716, -6.812106242546426 39.766352406431984, -6.812106242546426 39.766441530208766, -6.812373828961333 39.76644154102196, -6.812373828961333 39.766352339029716));13.01.2025 11:30;13.01.2025;
000000000000000000a1;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.812373828961333 39.83255664276828, -6.812284633367354 39.83255664713616, -6.812284633367354 39.83264583060447, -6.812195437895716 39.83264583490589, -6.812195437895717 39.832735018254276, -6.812373828961333 39.83273500955304, -6.812373828961333 39.83255664276828));13.01.2025 11:30;13.01.2025;
000000000000000000cb;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8187502818921875 39.83758654316178, -6.818482751007841 39.837586491405176, -6.81848275100784 39.83767566676885, -6.8187502818921875 39.83767571849341, -6.8187502818921875 39.83758654316178));13.01.2025 11:30;13.01.2025;
000000000000000000ea;3;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.830611541326635 39.773000895637104, -6.830339545654161 39.77300087677852, -6.830339545654161 39.77309006692407, -6.830611541326635 39.773090085750056, -6.830611541326635 39.773000895637104));13.01.2025 11:30;13.01.2025;
